,Unnamed: 0,UserID,UserScreenName,UserCreatedAt,UserDescriptionLength,UserFollowersCount,UserFriendsCount,UserLocation,AvgHashtag,AvgURLCount,AvgMention,AvgRetweet,AvgFavCount,TweetCount,SpammerOrNot,Current_Time,Reputation,AgeOfAccount,TweetPerDay,TweetPerFollower,AgeByFollowing
1484,1484,7.32e+17,Bezean56,2016-05-14 16:54:00,160,487,902.0,"Newcastle Upon Tyne, England",0.0,0.166666667,2.266666667,682.4,0.166666667,4677,1,2021-07-06 16:08:28,903.0,1878.9683796296297,2.489131829308325,9.6,2.083113502915332
1485,1485,2215677526.0,jamieisthegirl,2013-09-12 12:25:00,34,143,226.0,0,0.0,0.6,0.933333333,20129.93333,0.0,11312,1,2021-07-06 16:08:28,227.0,2854.155185185185,3.963344410533882,79.1,12.629005244182235
1486,1486,9.7e+17,Al_2705,2018-03-03 02:59:00,0,208,20.0,0,0.0,2.0,0.0,0.0,0.0,10663,1,2021-07-06 16:08:28,21.0,1221.5482407407408,8.729086289325757,51.26,61.077412037037035
1487,1487,128137409.0,_dedeew,2010-03-31 06:01:00,73,405,103.0,Indonesia,0.066666667,0.5,0.9,2268.6,0.0,74552,1,2021-07-06 16:08:28,104.0,4115.421851851852,18.11527534326844,184.08,39.95555195972672
1488,1488,3299703555.0,LALIftThe100,2015-05-26 21:04:00,30,607,571.0,Italia,0.266666667,0.333333333,0.933333333,2003.8,0.133333333,42394,1,2021-07-06 16:08:28,572.0,2232.7947685185186,18.986966736816942,69.84,3.910323587598106
1489,1489,9.26e+17,KingDeagleIV,2017-03-11 02:11:00,130,505,1014.0,"New York, USA",0.0,0.533333333,0.966666667,4100.233333,0.166666667,27987,1,2021-07-06 16:08:28,1015.0,1578.581574074074,17.729207321082495,55.42,1.5567865622032289
1490,1490,1055696622.0,Giovannini8,2013-02-01 17:56:00,0,1755,2130.0,0,0.833333333,1.766666667,3.6,138.7333333,0.0,150696,1,2021-07-06 16:08:28,2131.0,3076.925324074074,48.97616423152821,85.87,1.4445658798469831
1491,1491,15944583.0,wheelofchange,2008-08-22 13:22:00,94,2450,5001.0,BUROKLOTARIJE,0.066666667,0.8,0.3666666670000001,84.73333333,0.1,82106,1,2021-07-06 16:08:28,5002.0,4701.115601851852,17.465216121819466,33.51,0.940035113347701
1492,1492,9.77e+17,MsMarjorie8,2018-03-21 17:09:00,106,551,2177.0,In the Blue Wave,0.133333333,0.2,1.233333333,2206.166667,1.9,12113,1,2021-07-06 16:08:28,2178.0,1202.957962962963,10.06934603946168,21.98,0.5525760050358121
1493,1493,411633238.0,DeusExMachina92,2011-11-13 17:37:00,48,119,1305.0,"Branson, MO",0.3,0.7,1.1,23010.8,0.166666667,1647,1,2021-07-06 16:08:28,1306.0,3522.9385185185183,0.4675074490634607,13.84,2.6995697459912016
1494,1494,387530815.0,olgadiva11,2011-09-10 06:56:00,90,1338,1038.0,pretoria,0.0,0.133333333,1.933333333,141.5,0.6,15518,1,2021-07-06 16:08:28,1039.0,3587.3836574074076,4.325715195796709,11.6,3.4560536198529936
1495,1495,1615959103.0,tchilitchyX,2013-07-23 19:23:00,75,84,758.0,Dakar,0.033333333,0.333333333,0.6,1054.866667,0.266666667,5554,1,2021-07-06 16:08:28,759.0,2904.8649074074074,1.9119649887460504,66.12,3.8322756034398515
1496,1496,1705648328.0,GroadmiralThraw,2013-08-27 21:23:00,160,455,633.0,0,0.033333333,0.6,1.4333333330000002,5417.9,1.866666667,45093,1,2021-07-06 16:08:28,634.0,2869.781574074074,15.713042556052063,99.11,4.533620180211807
1497,1497,24609059.0,PeaceAndLove902,2009-03-15 23:37:00,86,346,280.0,"Wisconsin, USA",0.0,0.3666666670000001,0.933333333,10612.33333,0.0,28061,1,2021-07-06 16:08:28,281.0,4495.688518518518,6.241758049831942,81.1,16.056030423280422
1498,1498,1.05e+18,TempehJxker,2018-10-16 01:06:00,42,379,206.0,0,0.166666667,0.6,1.0,5532.7,0.033333333,11852,1,2021-07-06 16:08:28,207.0,994.626712962963,11.916028240075365,31.27,4.828285014383315
1499,1499,4275982164.0,Koqueto2Koqueto,2015-11-18 06:45:00,0,222,3839.0,"Tuxtla Gtz, Chis",0.266666667,0.666666667,1.0,701.3666667,0.066666667,480,1,2021-07-06 16:08:28,3840.0,2057.3912962962963,0.23330515729511112,2.16,0.535918545531726
1500,1500,526338331.0,Cler1488,2012-03-16 12:21:00,2,34,17.0,Msk,0.0,1.0,0.0,0.0,0.033333333,2974,1,2021-07-06 16:08:28,18.0,3399.1579629629628,0.8749225638833321,87.47,199.95046840958605
1501,1501,9.38e+17,Fedetelechea,2017-05-12 15:17:00,35,88,87.0,"Miami, FL",0.0,0.3,0.8666666670000001,5075.133333,0.466666667,4744,1,2021-07-06 16:08:28,88.0,1516.0357407407407,3.129213825580434,53.91,17.4256981694338
1502,1502,429591499.0,_Caldwe11JrJr,2011-06-12 04:36:00,143,1102,720.0,At The Crib ,0.033333333,0.533333333,0.7666666670000001,4014.966667,0.666666667,41572,1,2021-07-06 16:08:28,721.0,3677.4808796296297,11.304477537946259,37.72,5.10761233281893
1503,1503,1.1e+18,MarcoKelvin2,2019-06-03 13:55:00,146,202,2945.0,"Narayanganj, Bangladesh",0.0,0.133333333,1.1,0.0,0.0,898,1,2021-07-06 16:08:28,2946.0,764.0926851851851,1.1752500938840438,4.45,0.25945422247374705
1504,1504,9.32e+17,Candice_Arlyne,2017-11-19 17:18:00,0,67,85.0,"Missouri, USA",0.033333333,0.2,1.0,56.06666667,0.133333333,1955,1,2021-07-06 16:08:28,86.0,1324.951712962963,1.475525470757023,29.18,15.587667211328977
1505,1505,756368198.0,69sexxxo,2012-08-14 03:22:00,0,200854,61.0,Adult only 🔞 ♨️CamPromo♨️,0.233333333,0.9,2.0,56.9,0.0,226312,1,2021-07-06 16:08:28,62.0,3248.5322685185183,69.66592334427042,1.13,53.2546273527626
1506,1506,1.1e+18,tiantianrascalx,2019-02-21 23:35:00,138,115,141.0,#dontrascalme,0.3,0.433333333,0.933333333,1570.466667,0.0,998,1,2021-07-06 16:08:28,142.0,865.6899074074074,1.1528377441627322,8.68,6.139644733385868
1507,1507,9.79e+17,ba_meiji,2018-03-27 14:27:00,0,25,72.0,0,0.033333333,0.233333333,0.4,1789.3,0.7,16,1,2021-07-06 16:08:28,73.0,1197.070462962963,0.013365963404023141,0.64,16.625978652263374
1508,1508,9.98e+17,owiAdvBJWSB1s6n,2018-05-19 14:27:00,85,101,706.0,幻想郷  紅魔館 ,0.7,0.3666666670000001,0.8,151.7666667,0.433333333,884,1,2021-07-06 16:08:28,707.0,1144.070462962963,0.7726796806820612,8.75,1.6204964064631202
1509,1509,7.77e+17,fly_gle2,2016-09-18 09:18:00,25,36,151.0,따뜻한 이불속,0.1,0.333333333,0.3666666670000001,109.8666667,0.033333333,673,1,2021-07-06 16:08:28,152.0,1752.2850462962963,0.3840699328128613,18.69,11.604536730439047
1510,1510,1.02e+18,enOsZwJY5MuqBMM,2018-07-21 09:05:00,18,539,933.0,大分佐伯市,0.5,0.3,0.8,7763.933333,0.533333333,114,1,2021-07-06 16:08:28,934.0,1081.2940740740742,0.10542922848959442,0.21,1.1589432733912906
1511,1511,7.42e+17,De900910,2016-12-06 06:48:00,31,34,305.0,0,0.7333333329999999,1.0,0.566666667,1247.233333,0.033333333,71,1,2021-07-06 16:08:28,306.0,1673.389212962963,0.04242886200651721,2.09,5.4865220097146326
1512,1512,3158920291.0,Nirmala21N,2015-04-16 06:37:00,73,29,83.0,0,1.4,0.4,0.8666666670000001,90.5,0.0,47,1,2021-07-06 16:08:28,84.0,2273.396851851852,0.020673909160081303,1.62,27.39032351628737
1513,1513,45891442.0,j3sSmArTz,2009-09-06 17:38:00,22,85,830.0,mexico,0.466666667,0.3666666670000001,1.0,2489.266667000001,0.333333333,454,1,2021-07-06 16:08:28,831.0,4320.937824074074,0.1050697831083202,5.34,5.205949185631415
1514,1514,284115556.0,OkuraiAni,2011-04-18 17:11:00,130,47,760.0,北独、ドイツ,0.333333333,0.433333333,0.933333333,5558.233333,0.3,625,1,2021-07-06 16:08:28,761.0,3731.956574074074,0.1674724739140533,13.3,4.9104691764132555
1515,1515,9.29e+17,kiyouni194,2017-11-11 00:41:00,67,60,504.0,新潟 長岡市,0.0,0.233333333,0.5,0.666666667,1.2,230,1,2021-07-06 16:08:28,505.0,1333.644074074074,0.17245980728380247,3.83,2.646119194591417
1516,1516,9.78e+17,Rikotouka,2018-03-25 15:51:00,0,8,173.0,0,0.3666666670000001,0.466666667,0.7666666670000001,3221.833333,0.266666667,90,1,2021-07-06 16:08:28,174.0,1199.0121296296297,0.07506179276751826,11.25,6.930705951616357
1517,1517,9.36e+17,Kurodia1006,2017-11-30 03:43:00,160,27,598.0,0,1.166666667,0.533333333,1.033333333,671.2333332999998,0.0,2605,1,2021-07-06 16:08:28,599.0,1314.5176851851852,1.981715445412981,96.48,2.1981901090053264
1518,1518,2566763209.0,MamaOtome87,2014-06-14 08:42:00,123,293,734.0,"Fujisawa City, Kanagawa",0.433333333,0.433333333,1.233333333,61.86666667,0.7666666670000001,2788,1,2021-07-06 16:08:28,735.0,2579.310046296296,1.0809092160143243,9.52,3.5140463845998586
1519,1519,8.96e+17,aOzzz_1027,2017-12-08 03:00:00,77,4,167.0,Shaanxi,0.1,0.2,1.166666667,313.0666667,0.166666667,345,1,2021-07-06 16:08:28,168.0,1306.5475462962963,0.2640546844069933,86.25,7.8236380017742295
1520,1520,8.93e+17,Araragi1Koyomi,2017-03-08 18:38:00,0,3,191.0,0,0.0,0.0,0.033333333,0.0,0.3666666670000001,1,1,2021-07-06 16:08:28,192.0,1580.8961574074074,0.0006325526160048053,0.33,8.276943232499516
1521,1521,9.96e+17,mo_70112,2018-05-14 23:04:00,0,15,64.0,0,3.733333333,7.2,4.0,533.2666667,0.0,3374,1,2021-07-06 16:08:28,65.0,1148.711435185185,2.937204154719739,224.93,17.948616174768517
1522,1522,20988107.0,wildliferescuer,2009-02-16 14:18:00,157,4881,5040.0,"Beckford, Gloucestershire, UK",0.133333333,0.8,0.333333333,4.7,15.8,3972,1,2021-07-06 16:08:28,5041.0,4523.076712962963,0.8781633061001157,0.81,0.8974358557466197
1523,1523,293665956.0,patrick_weir,2011-05-05 19:12:00,8,512,1703.0,0,0.166666667,0.7,0.8,258.0666667,0.3,4661,1,2021-07-06 16:08:28,1704.0,3714.872546296296,1.2546863834257211,9.1,2.1813696689937148
1524,1524,9.16e+17,anawantsmethin,2017-06-10 12:36:00,76,33,39.0,"Colorado, USA",0.0,0.066666667,0.933333333,11832.83333,0.1,1154,1,2021-07-06 16:08:28,40.0,1487.1475462962962,0.7759821833912903,34.97,38.1319883665717
1525,1525,1.03e+18,grubererich916,2018-12-08 22:08:00,142,641,4997.0,0,0.566666667,0.833333333,2.566666667,69.23333333,0.0,15551,1,2021-07-06 16:08:28,4998.0,940.7503240740741,16.53042215564044,24.26,0.18826302262839187
1526,1526,1.09e+18,LynnWar35119729,2019-02-02 08:57:00,0,35,14.0,0,0.0,1.0,0.0,0.033333333,0.0,621,1,2021-07-06 16:08:28,15.0,885.2996296296296,0.7014574266339624,17.74,63.23568783068783
1527,1527,160694051.0,Mia_Maffia,2010-06-28 22:10:00,89,93833,730.0,United Kingdom,0.833333333,1.766666667,0.1,2.7,14.56666667,15402,1,2021-07-06 16:08:28,731.0,4025.748935185185,3.825871967669416,0.16,5.5147245687468285
1528,1528,1.09e+18,Virgini55182293,2019-03-02 05:24:00,0,37,12.0,0,0.0,1.0,0.0,0.033333333,0.0,582,1,2021-07-06 16:08:28,13.0,857.4475462962963,0.6787587211764978,15.73,71.45396219135803
1529,1529,45314456.0,Mish_L_Pattison,2009-07-06 09:46:00,40,1745,2809.0,Birmingham ,0.466666667,0.466666667,0.9,1708.8333329999996,0.066666667,44761,1,2021-07-06 16:08:28,2810.0,4383.265601851852,10.21179277411099,25.65,1.5604363125140093
1530,1530,1.11e+18,liberal06670263,2019-03-19 20:04:00,23,22,118.0,"New York, NY",0.133333333,0.3,1.533333333,4341.066667,0.066666667,960,1,2021-07-06 16:08:28,119.0,839.8364351851852,1.1430797233610357,43.64,7.11725792529818
1531,1531,9.47e+17,hormsporg,2017-12-29 03:41:00,71,139,451.0,"Wisconsin, USA",1.1,1.0,1.033333333,70.96666667,0.0,4049,1,2021-07-06 16:08:28,452.0,1285.519074074074,3.1497004452589623,29.13,2.850374887082204
1532,1532,8.04e+17,LarsonArsonist,2016-11-29 23:48:00,0,6,346.0,Little China,0.533333333,0.966666667,0.466666667,663.2666667000002,0.033333333,52,1,2021-07-06 16:08:28,347.0,1679.6808796296295,0.03095826155469843,8.67,4.854569016270606
1533,1533,373499539.0,BoobsHD,2011-09-14 17:51:00,51,134288,23.0,0,1.0,1.0,0.0,0.333333333,3.6,51194,1,2021-07-06 16:08:28,24.0,3582.9287962962962,14.288310739783517,0.38,155.77951288244768
1534,1534,1.11e+18,LifeVideos3,2019-03-22 15:16:00,4,63,51.0,0,13.0,1.0,0.0,0.0,0.433333333,192,1,2021-07-06 16:08:28,52.0,837.0364351851852,0.22938069590426144,3.05,16.41247912127814
1535,1535,1.11e+18,lovelyjenny126,2019-03-25 13:24:00,61,645,404.0,California,2.5333333330000003,0.433333333,0.133333333,24.66666667,23.86666667,18,1,2021-07-06 16:08:28,405.0,834.1142129629629,0.021579778548623356,0.03,2.064639140997433
1536,1536,1.11e+18,YungSage13,2019-03-19 03:03:00,0,4,29.0,0,4.233333333,0.066666667,0.933333333,61.86666667,0.166666667,53,1,2021-07-06 16:08:28,30.0,840.5454629629629,0.0630542931172009,13.25,28.984326309067686
1537,1537,4149386374.0,bigboobsfansite,2015-09-11 13:16:00,155,117165,673.0,boobs world,4.7,1.033333333,0.0,0.133333333,0.666666667,306609,1,2021-07-06 16:08:28,674.0,2125.1197685185184,144.27845646259547,2.62,3.1576816768477243
1538,1538,441273690.0,W84IT1,2011-12-19 22:45:00,17,171,630.0,United States,1.0,0.9,1.4333333330000002,56.7,0.0,11312,1,2021-07-06 16:08:28,631.0,3486.72462962963,3.244305530718551,66.15,5.5344835390946505
1539,1539,390781513.0,R_sidney_V,2011-10-14 15:01:00,44,955675,2215.0,0,1.2,1.0,1.666666667,51.56666667,0.0,1150378,1,2021-07-06 16:08:28,2216.0,3553.046851851852,323.77225743601485,1.2,1.6040843574951926
1540,1540,8.26e+17,allenmarkjk,2017-01-30 15:26:00,15,21,491.0,"Columbus, OH",0.133333333,0.966666667,1.266666667,614.0666667,0.033333333,1231,1,2021-07-06 16:08:28,492.0,1618.0294907407408,0.7608019551216233,58.62,3.2953757448894927
1541,1541,437250059.0,Orehova_L,2011-12-15 05:32:00,0,65,45.0,0,0.0,2.0,0.0,0.0,0.033333333,5396,1,2021-07-06 16:08:28,46.0,3491.441990740741,1.545493241563263,83.02,77.58759979423868
1542,1542,1.1e+18,AlexRod12059089,2019-02-20 01:01:00,58,43,310.0,0,0.4,2.4,3.0,244.1666667,0.0,1557,1,2021-07-06 16:08:28,311.0,867.6301851851852,1.794543374107803,36.21,2.798807048984468
1543,1543,274866253.0,john_c_roth,2011-03-31 05:12:00,88,2394,4269.0,Colorado,0.0,0.133333333,1.066666667,20.93333333,0.033333333,23384,1,2021-07-06 16:08:28,4270.0,3750.4558796296296,6.234975360464513,9.77,0.8785326492456382
1544,1544,1.05e+18,burgess_ronan,2018-11-10 07:47:00,0,31,163.0,0,0.2,0.9,1.266666667,294.3666667,0.0,1265,1,2021-07-06 16:08:28,164.0,969.3482407407407,1.3050005630931283,40.81,5.946921722335833
1545,1545,816991980.0,_Mnemophobia,2012-11-09 08:42:00,25,2133,2077.0,☠︎ 150419,0.0,0.7333333329999999,0.8666666670000001,11545.4,0.033333333,68090,1,2021-07-06 16:08:28,2078.0,3161.310046296296,21.538539087544535,31.92,1.522055872073325
1546,1546,1.12e+18,larajessinta,2019-04-17 18:50:00,79,118,7.0,0,0.0,0.133333333,0.7666666670000001,337.4666667,0.933333333,62,1,2021-07-06 16:08:28,8.0,810.887824074074,0.07645940432117815,0.53,115.84111772486771
1547,1547,1.08e+18,waggleshaft,2018-12-25 11:21:00,0,7,50.0,0,2.6,0.4,0.966666667,24.73333333,0.033333333,53,1,2021-07-06 16:08:28,51.0,924.1996296296296,0.05734691759316069,7.57,18.483992592592593
1548,1548,9.07e+17,hrmsqd,2017-10-09 13:07:00,19,186,204.0,OLIVIA O’BREINS TOUR,0.0,0.3,0.433333333,2315.6,1.3,5787,1,2021-07-06 16:08:28,205.0,1366.1260185185185,4.236066015546394,31.11,6.696696169208424
1549,1549,2749306087.0,mramorr1,2014-08-20 15:01:00,0,75,21.0,0,0.0,2.0,0.0,0.0,0.0,5195,1,2021-07-06 16:08:28,22.0,2512.046851851852,2.068034677048442,69.27,119.62127865961199
1550,1550,1.09e+18,HollickRaelyn,2019-01-16 19:34:00,156,460,675.0,"California, USA",7.833333333,1.0,0.0,0.0,0.033333333,1188,1,2021-07-06 16:08:28,676.0,901.8572685185185,1.3172816159163727,2.58,1.336084842249657
1551,1551,1.09e+18,P0PCRAUE,2019-01-27 14:29:00,0,790,2.0,0,0.033333333,0.833333333,0.8666666670000001,2082.533333,0.8666666670000001,197,1,2021-07-06 16:08:28,3.0,891.069074074074,0.22108274850039686,0.25,445.534537037037
1552,1552,2597697475.0,meister_kwame,2014-01-07 09:08:00,68,2301,2535.0,0,0.333333333,0.6,0.933333333,11348.1,0.0,28746,1,2021-07-06 16:08:28,2536.0,2737.291990740741,10.501619884629488,12.49,1.0797996018701148
1553,1553,1.1e+18,eziinneex,2019-02-16 20:13:00,49,786,345.0,0,0.066666667,0.7666666670000001,0.9,7634.4,0.4,5975,1,2021-07-06 16:08:28,346.0,870.8301851851852,6.861268823300371,7.6,2.5241454643048846
1554,1554,2428627495.0,seohamms,2014-05-04 09:36:00,44,237,249.0,0,0.3666666670000001,0.3666666670000001,0.5,139.4,1.066666667,28085,1,2021-07-06 16:08:28,250.0,2620.2725462962962,10.718350669168975,118.5,10.523182916852596
1555,1555,1.11e+18,kevinburkholde8,2019-03-21 00:29:00,9,7,85.0,0,2.0,0.666666667,1.1,1056.2,0.033333333,53,1,2021-07-06 16:08:28,86.0,838.6524074074074,0.06319662297738236,7.57,9.86649891067538
1556,1556,8.5e+17,Avey222,2017-07-04 09:35:00,36,193,942.0,"St Louis, MO",1.066666667,0.833333333,1.166666667,30.6,0.0,2448,1,2021-07-06 16:08:28,943.0,1463.2732407407407,1.672961639591502,12.68,1.5533686207438862
1557,1557,1.07e+18,KlagnutJ,2018-11-27 20:19:00,0,11,84.0,0,1.666666667,0.0,0.3,6.333333333,0.0,16,1,2021-07-06 16:08:28,85.0,951.8260185185185,0.016809794740538193,1.45,11.331262125220459
1559,1559,1.07e+18,thickforlove,2018-06-12 05:18:00,102,1720,132.0,"North Carolina, USA",1.3,0.266666667,0.8,2.6,17.46666667,459,1,2021-07-06 16:08:28,133.0,1120.451712962963,0.4096562080182856,0.27,8.48827055274972
1560,1560,8.97e+17,terrynuriman,2017-08-13 20:45:00,149,1231,2164.0,Germany,0.066666667,0.3,2.333333333,1227.033333,0.0,30435,1,2021-07-06 16:08:28,2165.0,1422.807962962963,21.390799596468277,24.72,0.6574898165263231
1561,1561,1.08e+18,queenmoan,2019-08-01 05:51:00,100,3901,236.0,Neverland,0.0,0.333333333,0.7333333329999999,2881.633333,0.933333333,5378,1,2021-07-06 16:08:28,237.0,705.4287962962962,7.623731875188601,1.38,2.9891050690521026
1562,1562,2876232537.0,HamelTC,2014-11-14 10:38:00,1,23,133.0,0,0.033333333,0.6333333329999999,0.8666666670000001,10255.9,0.566666667,476,1,2021-07-06 16:08:28,134.0,2426.229490740741,0.19618919060071052,20.7,18.242326998050682
1563,1563,1.11e+18,Alex48096218,2019-11-03 19:33:00,0,5,108.0,0,1.166666667,0.966666667,2.2,449.0333333,0.0,40,1,2021-07-06 16:08:28,109.0,610.8579629629629,0.06548167074057648,8.0,5.656092249657064
1564,1564,1.11e+18,Dolanz_heartu,2019-03-21 17:50:00,29,77,208.0,0,0.033333333,0.333333333,1.033333333,815.5,0.5,104,1,2021-07-06 16:08:28,209.0,837.9294907407408,0.12411545499856154,1.35,4.028507167022792
1565,1565,4582514543.0,MattCowboyTex33,2015-12-23 21:40:00,4,16,360.0,Aiken,0.066666667,0.133333333,0.1,0.0,0.166666667,8,1,2021-07-06 16:08:28,361.0,2021.7697685185185,0.003956929282735352,0.5,5.616027134773662
1566,1566,1.03e+18,aligmc11,2018-08-19 20:39:00,0,141,1724.0,0,0.0,0.066666667,0.0,0.066666667,0.166666667,2,1,2021-07-06 16:08:28,1725.0,1051.8121296296297,0.0019014802583653906,0.01,0.610099843172639
1567,1567,7.22e+17,kolot_50,2016-04-19 15:02:00,0,79,28.0,0,0.0,2.0,0.0,0.0,0.0,5238,1,2021-07-06 16:08:28,29.0,1904.0461574074075,2.750983729896643,66.3,68.00164847883597
1568,1568,8.62e+17,WorshipAdmin,2017-08-05 12:01:00,131,2155,706.0,"Colorado, USA",1.033333333,1.5,0.0,0.1,0.166666667,8283,1,2021-07-06 16:08:28,707.0,1431.171851851852,5.787564917016979,3.84,2.0271555975238695
1569,1569,1.11e+18,CougarSora,2019-03-18 13:41:00,115,26,41.0,0,0.4,0.833333333,0.3666666670000001,31.83333333,2.766666667,119,1,2021-07-06 16:08:28,42.0,841.1024074074074,0.14148098846465385,4.58,20.514692863595304
1570,1570,2188042480.0,Ruin2day,2013-11-19 22:39:00,139,3038,2071.0,Dugout ,0.033333333,0.2,1.033333333,0.033333333,1.833333333,130618,1,2021-07-06 16:08:28,2072.0,2785.7287962962964,46.888268582950445,42.99,1.3451128905341847
1571,1571,8.9e+17,JamesALogan1,2017-07-24 16:37:00,7,100,1320.0,"bethelsprings,tn",1.266666667,0.833333333,1.1,173.2333333,0.0,16384,1,2021-07-06 16:08:28,1321.0,1442.9801851851853,11.354279267457407,163.84,1.0931668069584737
1572,1572,7.86e+17,AmericanGoldSPP,2016-11-10 22:44:00,160,12,143.0,"Palm Beach, FL",0.2,0.933333333,0.8,23.13333333,0.966666667,641,1,2021-07-06 16:08:28,144.0,1698.725324074074,0.377341757914506,53.42,11.87919807044807
1573,1573,43606177.0,BSherSB,2009-05-30 22:26:00,0,953,249.0,0,0.233333333,0.7,0.7666666670000001,536.1,3.733333333,6308,1,2021-07-06 16:08:28,250.0,4419.7378240740745,1.4272339788212465,6.62,17.749951100699093
1574,1574,4832188317.0,j4m3sw4lcott,2016-01-21 09:21:00,142,39,58.0, Nigeria,0.0,0.1,1.3666666669999998,0.0,0.2,424,1,2021-07-06 16:08:28,59.0,1993.282962962963,0.21271440526925245,10.87,34.36694763729246
1575,1575,185762468.0,eugin_ya,2010-01-09 19:45:00,0,33,25.0,0,0.0,1.0,0.0,0.0,0.0,2957,1,2021-07-06 16:08:28,26.0,4195.84962962963,0.7047440354198337,89.61,167.83398518518518
1576,1576,315682622.0,arttar87,2011-12-06 08:21:00,0,158,1410.0,Тольятти,0.0,1.0,0.0,0.033333333,0.0,6639,1,2021-07-06 16:08:28,1411.0,3500.3246296296297,1.8966812231648567,42.02,2.4824997373259787
1577,1577,9.34e+17,jhazz_rei,2017-11-23 01:06:00,0,11,258.0,0,0.0,0.533333333,1.033333333,557.1,0.133333333,1067,1,2021-07-06 16:08:28,259.0,1321.626712962963,0.8073384031470476,97.0,5.122584158771175
1578,1578,1.07e+18,void_george,2018-12-17 00:38:00,134,125,493.0,"Marietta, GA",1.1,0.833333333,1.0,10.83333333,0.0,4830,1,2021-07-06 16:08:28,494.0,932.6461574074074,5.1788129524133275,38.64,1.8917771955525504
1579,1579,1.11e+18,ibrahim52416212,2019-03-30 08:26:00,0,118,1187.0,0,0.5,0.966666667,1.6333333330000002,322.7333333,0.0,4787,1,2021-07-06 16:08:28,1188.0,829.3211574074074,5.772190854222192,40.57,0.6986698882960467
1580,1580,1.11e+18,Joff00322378,2019-04-04 17:25:00,0,10,173.0,0,2.6,0.6333333329999999,1.0,61.23333333,0.0,56,1,2021-07-06 16:08:28,174.0,823.9468518518519,0.0679655488386634,5.6,4.762698565617641
1581,1581,3265486770.0,LuizXulaps,2015-02-07 00:37:00,0,194,1045.0,"Caxias do Sul, Brasil",0.1,0.9,1.533333333,662.7333332999998,0.0,2213,1,2021-07-06 16:08:28,1046.0,2341.646851851852,0.9450613777435681,11.41,2.2408103845472267
1582,1582,1.06e+18,DickTributer,2018-09-11 23:09:00,126,381,1448.0,UK,1.133333333,0.6333333329999999,1.066666667,5.7,0.066666667,1630,1,2021-07-06 16:08:28,1449.0,1028.707962962963,1.584511891309901,4.28,0.7104336760793943
1583,1583,2535327983.0,daniellefwisdom,2014-08-05 16:59:00,0,818,493.0,tx,0.0,0.266666667,0.7,2169.2,1.0,38322,1,2021-07-06 16:08:28,494.0,2526.9649074074073,15.16522840806573,46.85,5.125689467357824
